gwiId,wgt,age,gender,education,income,children,marital
647b78d2dc117f10a5ef1a129ddac530,3691.0130847656283,25-34,F,University degree,Mid 50%,1,single
6606056f46cfeb1356f111dc349ef832,3722.7426677880653,35-44,F,University degree,Mid 50%,2,married
682ec8e3015ae60a3c1082462548f377,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,2,married
68aa8013b5249a56954b1583f44ab339,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,0,single
6a46103ae78b04c669f9fb7b76ae9b88,4452.796148340271,45-64,M,University degree,Bottom 25%,0,single
6d63c2ac4d5a818fde14272ec0eb4360,4569.578641823026,35-44,M,University degree,Mid 50%,0,single
78e4fd02e17e51878dae21723e0f7aff,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,0,single
867f2388854a963b5dc21881d1f275c4,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,2,single
8b27cf21dbc231c0365f64a624b98456,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,single
90fc7b19d2a1b7ad0fc0fa6435b05e3f,3761.888744450687,45-64,F,University degree,Top 25%,1,married
938960c932f6067f732e468420c5db9a,3761.888744450687,45-64,F,University degree,Mid 50%,3+,married
9ab27c25374759fdc8df5c0dffacec8f,4785.1625715406935,45-64,M,University degree,Mid 50%,2,married
9fdfc706c58c28a546e46dd1cf6ed9cc,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,1,single
a4fda0828c39c702d0515a614b93597f,4452.796148340271,45-64,M,University degree,Top 25%,2,married
a53116404f8beaa40dc71510537948a9,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,3+,married
aa0d67a4f6f7968a576f06df0061a61a,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
baf61efdf9d13da395dd4fddf27d1ec3,4452.796148340271,45-64,M,Trade / technical school or college,Top 25%,0,single
bd704a028f084b93d9b6639b54bc6670,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
bfdb29eecf977a40d31c68d62a0301f7,4569.578641823026,35-44,M,University degree,Top 25%,0,married
c6cf6a93c668eb64825bfe17b69eb6dc,3722.7426677880653,35-44,F,Schooling until age 16,Bottom 25%,0,single
d2cd3fb239fc97e7adea422a962dfc16,4785.1625715406935,45-64,M,Trade / technical school or college,Top 25%,3+,married
d404dce952267d5618821bc5859c3f36,4569.578641823026,35-44,M,Trade / technical school or college,Top 25%,0,single
d976c7b50522df0c109f1001598fabc3,3722.7426677880653,35-44,F,University degree,Prefer not to say,0,single
de360f57f6299de3b4c629c5aafeee46,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,0,married
e20cbbf0dac22555e7e85274dbe03cb5,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,0,single
e224d481c95034fd456f45bd973d9087,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,3+,married
e38eccfe1ae344e51e74b1c6f541e535,4156.2143980421615,45-64,F,University degree,Mid 50%,0,single
e54467941075b77a675bc8e83579cdda,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
e9ca5c76503816300769590a5172fe33,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,1,married
f095c848fe4344394bf8bd14d0aa41ca,4156.2143980421615,45-64,F,Postgraduate degree,Prefer not to say,2,married
f64178a4db9d45298f40f5d3c3d79ebf,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
f69292aa29851f8ac3a56814d2edf17a,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
fe8497eccff1dea4fe860a78ed2cef18,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,1,single
00395c862361e067bb9b210cfd175271,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
004b10c5bc7896b85493faceea3ffef8,4452.796148340271,45-64,M,University degree,Top 25%,2,married
05282ef38251bc7ec568946859e28884,3722.7426677880653,35-44,F,Schooling until age 18,Top 25%,0,single
0685c4bb5a69e992e11ecedb68db010c,3691.0130847656283,25-34,F,University degree,Top 25%,0,married
0af47601808a5a202392fb8c3cdfdf5f,3691.0130847656283,25-34,F,University degree,Top 25%,0,single
0e1d7a1ce4f4b0ea2893aea0f05f0448,4156.2143980421615,45-64,F,University degree,Mid 50%,2,married
10f0d03601caaa91f13f4fc9bdeb4a46,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,0,single
1278e134334c3c70f1cc64740d28da08,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,single
2f0610f0f749d4fb46534ae1128a03a4,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,1,married
2f58c2d1270e6d50abd0ab3e2ceba27f,3722.7426677880653,35-44,F,University degree,Mid 50%,3+,married
38bf922af72deb59e5dd10754b0fa4c7,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,1,single
3abfd807953d523720260e20101714b4,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,3+,single
43ef03488771ff8ecac421b1b0ac1d90,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,married
48b192035dc3bcbf3cce09b875187ff8,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,1,married
48b275adafebc543321c850d96b70ec7,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,3+,single
4a6e134622973e6c3603ad7d5031f21f,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,3+,married
50d006c7dcd177df4e848237ba557f54,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
523eaee65be5d08d634aa5bcdf21e47e,4785.1625715406935,45-64,M,University degree,Mid 50%,0,married
6128dcd7a36262864a109463ad360f5d,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,3+,married
617b242872ccd1d92238fd48e646ff64,3722.7426677880653,35-44,F,Schooling until age 18,Prefer not to say,2,married
666bd9bdfb40b3da8bd371be5b0e753e,4785.1625715406935,45-64,M,University degree,Top 25%,2,married
6c96af033fbfc7fa11e5bde61068c9bd,4569.578641823026,35-44,M,University degree,Top 25%,2,married
7d16936a506f8f70d98fda758a89ff7a,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,0,single
82350d4a81478b9c914ee542f02155f5,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,3+,single
882dc15cb60b34886641a01afc16ecb2,4964.415750592672,25-34,M,Trade / technical school or college,Bottom 25%,0,married
897125d9fe0a6076a9825aa16865727f,4964.415750592672,25-34,M,University degree,Top 25%,0,single
8d0ca24807de7575e3eb6f8b16beff6c,4964.415750592672,25-34,M,Schooling until age 16,Bottom 25%,1,single
8f37995f9808d442f99fa8bb826a7b5f,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
916091d48d46d9c72943c326e64e7142,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
932519737a72093d332823ff451ddc39,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
98983220a71a18debb900fd7e19a234f,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
9a1fcd6dd504e4ae4b6db11b4100254d,3722.7426677880653,35-44,F,University degree,Mid 50%,1,single
a7fa5004dc7c478bc6a61f529a097b54,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,2,married
aa930ef394f321c1599d25be0f8e504f,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,2,married
aeeddc7c4bdad40092b1839aaabcedf7,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,single
b31ffdbb3be672260b5d7f012f8bce19,4964.415750592672,25-34,M,Schooling until age 16,Bottom 25%,1,single
b7080cea53110cefc81941c4e38741cb,4964.415750592672,25-34,M,University degree,Top 25%,1,married
b790bee71af1b4cb00fc1800741c7ec6,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
bf662fac5f396a577eac4ebe123ad54f,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,married
c2af2d69eeab74fb531ca2e2ffeba02b,4964.415750592672,25-34,M,Schooling until age 16,Bottom 25%,2,single
c65c1ea50d71faa3bcf559054bbe2bcd,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
c9420c199d280e0b5faeb3f9e5728afe,4964.415750592672,25-34,M,Schooling until age 18,Bottom 25%,0,single
cf74807b2d7aabcc8a93ddd7f24373e0,3946.9774114261822,16-24,F,Schooling until age 16,Prefer not to say,0,married
d35bccddbe52cf4c5d23304cf3601894,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
d4f38144b3a25fa894d49def62f397fc,4156.2143980421615,45-64,F,University degree,Prefer not to say,2,married
d8a49da2da553918cdbab1fff9efc25f,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,2,married
e3fd21d2c218371f255fb5fdae36ad96,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,single
e54a36563432c1256a21329845237392,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
ead88eca38828bc20fe4cc7c64dfe73c,3722.7426677880653,35-44,F,University degree,Mid 50%,1,single
eb4b45659fb54b48f9743683776d703e,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
ecefb7ed862520a265a736eb50349f8a,4964.415750592672,25-34,M,Schooling until age 18,Bottom 25%,0,single
efe42746180297d0a1a416d49c430c7f,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,1,single
f3c869207cbf95defe55b1d18c4edc40,4785.1625715406935,45-64,M,Schooling until age 18,Top 25%,2,married
fd7c9f7ed30b806f40c90eafe5e0e18c,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,0,single
13ddfd9f198bc338b0e0c632018f8cb0,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,single
157333ade7dce7215e7f199f33a39211,4785.1625715406935,45-64,M,University degree,Bottom 25%,0,single
1e9b5a99cffa74f141ec1c795d04d275,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,2,single
2654b0d681a3985821c8078d43a401f7,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,1,married
2698d5384fb1e2abe8f6c606576421bc,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,2,married
29bc21728a03bae22cef9155282de9eb,3761.888744450687,45-64,F,University degree,Prefer not to say,1,single
2aebfd148879df4bdc5b2e31fef3c396,4569.578641823026,35-44,M,University degree,Top 25%,3+,married
2ed6391a9b7c9c2b9a96d60c08a4cee7,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,3+,single
30255bcffe98b16366d5d8ace06f7e26,4785.1625715406935,45-64,M,University degree,Top 25%,1,married
4413d3df85f35053eaf5fc8229deb80b,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
4848e2ef37eeea36c0f73d50927b6b64,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,2,married
54ca50492182872a9ccb8f22bd33ed65,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
5dc6d8481b34c4d069e9286d2c48cff0,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
5ff77a6dcdd39e85d6aba04107d16aae,3946.9774114261822,16-24,F,Schooling until age 18,Top 25%,0,single
610a03329ecda2f4d1ff2718d905600e,3722.7426677880653,35-44,F,University degree,Mid 50%,1,single
65f0a371209869f56ff02679b1bf7b46,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,2,single
6d40d1418fa7330e15e709bf3a57ceff,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
6e875f5507c6f3e5ad5931b84e7b78ad,4156.2143980421615,45-64,F,University degree,Bottom 25%,2,single
77d8ce1ec9a88110bd794889dd424839,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,0,single
81cf9736ac113e98c671ae102e5ad052,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
909c2e86d659598b1df8afe0fa32b12a,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,3+,single
91d03784a23dbd60629b92b1f3a7fbeb,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,2,single
94b2828df764d9e4e1e1fa3ff397104c,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,2,married
9b5020dd58b3f69ee64e1c46bba35856,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
b304e2986de321ee8817924b780fd875,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,3+,single
b447686f25ff9079748812bde45aae07,4964.415750592672,25-34,M,University degree,Top 25%,1,married
b47f60d53f4ad7f8c25aeafe060f6ae0,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,0,married
ba13273e222be7d58702ceef9db3f4ed,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,1,married
bd0610dc8b0cc70d226f2c399c385364,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
c9c2ca4797a2958432ef3a1bc1523632,6556.642585168079,16-24,M,Schooling until age 18,Mid 50%,0,single
d00eb0a79467f3895458fd1094894b5a,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,1,single
d6371f5a0d89d7d74e628452d8d65213,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,1,single
d8211e2fcd702f57bbafc237fc375379,3946.9774114261822,16-24,F,Trade / technical school or college,Mid 50%,0,single
dafa5f3564d7247cf80cb534b5759893,3946.9774114261822,16-24,F,University degree,Prefer not to say,0,single
e2613fd273ad69fdbd70b6334d705803,4452.796148340271,45-64,M,University degree,Mid 50%,2,single
e86783839cf3804c9c78d0569666eebb,4156.2143980421615,45-64,F,University degree,Prefer not to say,0,married
ea5582ba4f631e5f6b71d1b495114aeb,3946.9774114261822,16-24,F,Schooling until age 16,Top 25%,0,single
eeff9c121419773238aaa051d483dd3b,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,2,married
f0509e6eba9590292a62aa4d5105a2ae,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
f239fe0981041aa44aedd6b6a7371c8b,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,2,single
f629eb70c0664fc281deeb85f75d969e,4452.796148340271,45-64,M,Schooling until age 18,Top 25%,2,married
faea10656328ce125eae1403f3bc9328,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,0,single
ff3a43c9e868cefd87d02ddad0e523b6,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
04267962dc8452a6663a489272276b92,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,1,married
068a1a54df0569b08b83a088f37980b1,3691.0130847656283,25-34,F,University degree,Top 25%,0,single
09d326ef1a03aa98d19b74da3187506b,3946.9774114261822,16-24,F,Schooling until age 16,Bottom 25%,0,single
0bd24a523d2b8519bb940190fc3c506a,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
1a288231c88e6dc04e4968c49f39194f,4156.2143980421615,45-64,F,University degree,Bottom 25%,0,single
1d87fab30cb9c00fa6d1d19c8e5d0cf2,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
2039e9e9a9ab4a9d314387d2a0fdc724,4569.578641823026,35-44,M,Schooling until age 18,Prefer not to say,0,single
2760cdd530c8e9281bb772c92d57a182,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
29bcc2ab86d285eafb6d2efbf37c8602,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
2b24aca22ffa0527aeb0e16e32498ea8,3722.7426677880653,35-44,F,Postgraduate degree,Mid 50%,2,married
3273a2739a39e8ca8269b023f7dfd7fb,4156.2143980421615,45-64,F,Postgraduate degree,Mid 50%,2,married
3b34448a72e8ff4c0c6d981edf90da43,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,married
3df28fceb18b6ba2cea1684645f2208b,4452.796148340271,45-64,M,University degree,Top 25%,2,married
45f027d4a0e2e85509328430d2946aca,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,2,married
4d421da0521291f0ed83e9dcf179e972,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,3+,single
57e540e88c99ca8f83da21dd8fd243fe,6556.642585168079,16-24,M,Trade / technical school or college,Bottom 25%,0,single
585b4ccb1356910fe2eae1368e8eda5b,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,2,married
6bf5b60cfa155ef582d9973a3a1f41c4,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
71f0792f40cd109787ee643c182305c4,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,1,married
7393b5294931bd18c8dbc26008021061,4964.415750592672,25-34,M,Schooling until age 16,Mid 50%,2,married
7dbafbcd135dd473a329049e67bd16d6,4452.796148340271,45-64,M,Schooling until age 16,Bottom 25%,3+,single
7f2513ac70ec750d492c92f1996db2c2,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,1,married
8e10e0c4f818427d4279367a1eff23fc,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
962915efad995cb99c1538225dfd192c,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
9a38d6d76972a0d1de69c247cf76f88c,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,2,married
9cfc8602b07508e01ab66541ee9c20e6,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,2,married
a15d805173bb0db7179acf40c3d14c18,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,2,married
a39a48819b89a92ac42fbbee2aeb525b,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,0,single
a45b283881396a44ad721203b9db8c91,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,0,single
add51ac26d3cad71e22f723d855e4efb,4156.2143980421615,45-64,F,Postgraduate degree,Top 25%,2,single
b1078ae4abed44a3278123d5a126b5a1,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
b2067b30a2f16191d6afd69ff8104051,4785.1625715406935,45-64,M,University degree,Top 25%,1,married
ba767897d9dc3bb93e0daa1055dcce67,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,0,single
c5df758cc51c564b80e67b243004e3a7,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,1,single
c88b97afe7e05dda0522ffc4493a3011,4156.2143980421615,45-64,F,University degree,Bottom 25%,0,single
ca56c3425ae646635ae5ec5a68d3b16b,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,married
cb5574a8dcca66d0c60fa35ec3805788,4156.2143980421615,45-64,F,Postgraduate degree,Bottom 25%,0,single
d22266bb26d04813a26f57cdbb88abf6,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
d441f024d43c9c73408b7cc7957579e4,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
d4c70486d53bb0bb5e182a0895edd505,4964.415750592672,25-34,M,University degree,Mid 50%,1,married
d539810bdee324de754ac1e740987149,3722.7426677880653,35-44,F,University degree,Top 25%,2,married
d76999de222d38fd5bf2f36f57ba5c05,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
d8176b94bce85d9a089c0a91b06ef709,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,0,single
d8af8a836a77c8cea0c62d358074d508,4156.2143980421615,45-64,F,Schooling until age 18,Bottom 25%,2,married
db78095f9d98fe171a2fb193944b08b8,6556.642585168079,16-24,M,Trade / technical school or college,Mid 50%,0,single
db79a1aa213a6a7712ad6643aee0220f,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,2,married
dfd1c42a2fdc44c12b24de6e2d0dc649,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,0,single
e2943fc279af9b6067df044707853848,4785.1625715406935,45-64,M,University degree,Mid 50%,0,married
e95c33b68628b8e05189733814649d13,4452.796148340271,45-64,M,University degree,Bottom 25%,3+,married
f132e55d7cce8c0e45881dc30e987740,4156.2143980421615,45-64,F,Schooling until age 16,Mid 50%,2,married
f51b3a7b6eee39381893976991c227bc,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,3+,married
ffef1f45df34b86b6603f22cba34b867,3761.888744450687,45-64,F,University degree,Top 25%,2,married
0641fa6752bfc8f2f169f8d0055879ce,4569.578641823026,35-44,M,University degree,Mid 50%,1,single
06a50bfbbd21d43ac76a6c86d47f1f79,4785.1625715406935,45-64,M,Schooling until age 16,Top 25%,1,married
0b9bff8c878860c5fc0abedce4add7d8,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,0,married
1bb3713e2a70d3316b6884504922d7cd,4964.415750592672,25-34,M,Schooling until age 18,Bottom 25%,0,single
200584bd81f458ce9a476404d9d8a390,6556.642585168079,16-24,M,University degree,Top 25%,1,single
209a9e51cfdfb005fa8bb61080f36920,6556.642585168079,16-24,M,Schooling until age 16,Mid 50%,0,single
2264887cc80aa7544b35298ab59b200a,3761.888744450687,45-64,F,University degree,Top 25%,0,single
2f906414f83cb255a7bf9b30450cbe56,4156.2143980421615,45-64,F,University degree,Mid 50%,0,single
2ffbc8bafab028ac5f2b399873af76f4,4964.415750592672,25-34,M,Schooling until age 18,Top 25%,0,single
31e41c2475ed13003485312aae77f703,4569.578641823026,35-44,M,University degree,Prefer not to say,2,married
343a6bd14e0a062b8153b3c5c25b8080,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,1,single
